nombre,numero,descripcion,url,idioma,topico
Dar formato al texto en Word 2010,6,"En esta página aprenderás cómo dar formato al texto en word 2010. Además, la forma de insertarlo y eliminarlo.",https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Cambiar el tipo de fuente y su tamaño,7,Aquí verás cómo en word 2010 tienes la posibilidad de cambiar el tipo y el tamaño de la fuente para que luzca tal como quieres.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Cambiar el color de la letra y resaltar el texto,8,En esta página aprenderás a cambiar el color de la letra en word 2010 y a resaltar el texto.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Formato de texto en Word 2010,9,"En esta página se encuentran los pasos para aplicar las opciones de formato en word 2010. Además, la forma para cambiar el texto a mayúsculas y cómo alinearlo.",https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Guardar y recuperar archivos en Word 2010,10,Esta página contiene las instrucciones para guardar y recuperar archivos en word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Recuperación de archivos en Word 2010,11,Aquí encontrarás los pasos para recuperar archivos de word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Configurar página en Word 2010,12,"En esta página encontrarás los pasos para configurar la página en word 2010. Al finalizar, podrás cambiar la orientación y el tamaño de la página.",https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Modificar las márgenes en Word 2010.,13,Aquí encontrarás los pasos que debes seguir para modificar las margenes en Word 2010 manualmente y por medio del cuadro de diálogo Configurar página.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Cuadro de diálogo Configurar página,14,Esta página contiene las instrucciones para configurar la página en word 2010 desde el cuadro de diálogo Configurar página.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Revisión ortográfica,15,Aquí encontrarás los pasos que debes seguir para corregir los errores de ortografía que identifica Word 2010 cuando estás creando tus textos.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Corregir errores gramaticales,16,En esta página están las instrucciones para corregir errores gramaticales en word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Configuración de la ortografía y gramática,17,En esta página encontrarás las instrucciones para la configuración automática de la ortografía y la gramática en word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Aprende a imprimir en Word 2010,18,En esta página aprenderás a imprimir archivos en word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Sangrías y tabulaciones,19,Esta página contiene las instrucciones para aplicar sangrías y tabulaciones al texto,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Aplicar sangrías desde los comandos,20,En esta página aprenderás a aplicar sagrías desde los comandos.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Tabular texto,21,En esta página aprenderás a tabular texto en Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Acerca del espaciado en Word 2010,22,En esta página encontrarás información acerca de cómo se maneja el espaciado en word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Configurar el espaciado de tu texto,23,Sigue los pasos indicados para configurar el espaciado de tu texto,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
¿Cómo modificar el espaciado de los párrafos?,24,Aquí aprenderás a configurar el espaciado de los párrafos mediante unos pasos muy sencillos.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Insertar viñetas o bullets.,25,Aquí aprenderás a configurar el espaciado de los párrafos mediante unos pasos muy sencillos.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Editar las viñetas en Word 2010,26,En esta página aprenderás a editar las viñetas en Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Cambiar el color de las viñetas,27,En esta página aprenderás a cambiar el color de las viñetas.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Crear listas multinivel,28,Esta página contiene los pasos para crear listas multinivle en Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Insertar saltos de página,29,Esta página contiene los pasos para insertar saltos de página en un documento de Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Eliminar un salto de página existente,30,En esta página encontrarás los pasos para quitar un salto de página en tu documento de Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Organizar el texto del documento en columnas,31,En esta ágina aprenderás a organizar el texto de tu documento en columnas.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Añadir saltos de columna,32,En esta página aprenderás a añadir saltos de columna mediante unos sencillos pasos.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Insertar hipervínculos dentro de un documento,33,En esta página aprenderás a insertar hipervínculos dentro de un documento de Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Insertar formas en Word 2010,34,En esta página encontrarás los pasos que debes seguir para insertar formas en Word 2010 y así hacer más atractivos tus documentos.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Cambiar el tamaño de la forma,35,En esta página aprenderás a cambiar el tamaño de las formas en word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Cambiar el orden de las formas,36,En esta página aprenderás a cambiar el orden de las formas para que puedeas poner unas detrás de otras o visceversa.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Cambiar la forma por una diferente,37,En esta página aprende a cambiar la forma por una diferente en word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Cambiar el estilo y color de relleno de la forma,38,En esta página aprenderás cómo cambiar el estilo y el color de relleno de la forma en Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Agregar efectos de sombra a las formas,39,En esta página están los pasos que debes seguir para agregar efectos de sombra a tus formas en word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Insertar cuadros de texto,40,Esta página contiene los pasos que se deben seguir para insertar cuadros de texto en Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Mover y cambiar el tamaño de un cuadro de texto,41,En esta página aprenderás a mover y cambiar el tamaño de un cuadro de texto que hayas insertado en tu documento de word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Aplicar un estilo rápido al texto,42,Puedes cambiar agregar efectos a las letras de tus cuadros de texto gracias al WordArt. Esto te permitirá incrementar la apariencia de los textos para que luzcan como salidos de otro mundo. Observa…,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Crear efectos de texto,43,En esta página aprenderás a crear efectos para tus textos de word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Insertar imágenes de archivo en Word 2010,44,Esta página contiene los pasos para insertar imágenes de archivo en word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Las imágenes prediseñadas,45,En esta página aprenderás qué son y para qué sirven las imágenes prediseñadas de word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Hacer una captura de pantalla en Word 2010,46,En esta página aprenderás cómo hacer una captura de pantalla en Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Herramientas para editar imágenes,47,En esta página aprenderás las herramientas de edición de imágenes que tiene word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Los estilos en Word 2010,48,Esta página contiene información acerca de los estilos en word 2010. ¿Qué son? ¿cómo aplicarlos?,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Modificar estilos en Word 2010,49,En esta página aprenderás cómo modificar los estilos que has aplicado en tus documentos de word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Crear estilos en Word 2010,50,"En esta página aprenderás a crear estilos propios, combinando la fuente, el color y el tamaño que prefieras en word 2010.
",https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Los temas en Word 2010,51,En esta página aprenderás acerca de los temas en word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Guardar un tema en Word 2010.,52,Aquí aprenderás a Guardar un tema en Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Insertar el encabezado y pie de página,53,En esta página podrás conocer los pasos que debes seguir para insertar encabezados y pies de página en tus documentos de Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
¿Cómo insertar un pie de página en Word 2010?,54,En esta página aprenderás cómo insertar un pie de página en Word 2010,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Herramientas de encabezado y pie de página,55,Aquí verás algunas herramientas a tener en cuenta en el momento de insertar encabezados y pie de páginas.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Utilizar la función Control de cambios de Word,56,"Aquí aprenderás cómo revisar documentos de Word 2010 utilizando diferentes herramientas: control de cambios, añadir comentarios y comparar dos versiones de un mismo archivo.",https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Activar la función Control de cambios,57,En esta página verás los pasos que debes seguir para activar la función control de cambios en Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
¿Cómo añadir comentarios en Word 2010?,58,En esta página verás las instrucciones para  añadir comentarios en Word 2010,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Cómo usar la función Revisar,59,En esta página verás aspectos a tener en cuenta para usar la función revisar en word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Función Comparar de Word 2010,60,En esta página encontrarás qué es y cómo utilizar la función Comparar de Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Inspeccionar documentos,61,En esta página aprenderás qué es inspeccionar documentos en word 2010 y cómo hacerlo.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Insertar tablas,62,Aquí verás paso a paso lo que debes hacer para insertar tablas en word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
¿Cómo convertir un texto en tabla?,63,En esta página verás las instrucciones que debes seguir para convertir un texto en tabla. Así podrás hacer este proceso de una forma más sencilla y rápida.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Insertar y eliminar columnas y filas,64,Esta página contiene los pasos para insertar y eliminar columnas y filas en una tabla que ya ha sido creada en Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Aplicar estilos a las tablas,65,"Usa estilos para personalizar tus tablas en Word 2010, además aprende a cambiar los colores o incluir bordes y sombreados. Esta página contiene los pasos para hacerlo.",https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Crear un nuevo documento con plantillas,66,Esta página contiene los pasos que se deben seguir para hacer documentos en word 2010 utilizando plantillas.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Insertar información dentro de una plantilla,67,En esta página se encuentran las instrucciones para insertar información dentro de una plantilla en Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Guardar una plantilla en Word 2010,68,Aquí verás paso a paso lo que debes hacer para guardar una plantilla en Word 2010 que has modificado y tenerla disponible para usarla cuando lo necesites.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Test Microsoft Word 2010 ,69,Descubre qué tanto aprendiste de Microsoft Word 2010 y aprovecha para recordar algunas herramientas de este programa.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
¿Qué es Power Point  2010 y para qué es útil?,1,"En esta página verás qué es Power Point 2010, porqué es útil y para qué fines puedes utilizar este programa.",https://edu.gcfglobal.org//es/power-point-2010/,Espanol,power-point-2010
Espacio de trabajo de Power Point 2010,2,En esta página reconocerás el espacio de trabajo o interfáz de  Power Point 2010.,https://edu.gcfglobal.org//es/power-point-2010/,Espanol,power-point-2010
Crear una nueva presentación,3,En esta página aprenderás cuál es el primer paso hacia la creación de una presentación en Microsoft Power Point 2010.,https://edu.gcfglobal.org//es/power-point-2010/,Espanol,power-point-2010
¿Qué es y en qué consiste una diapositiva?,4,"En esta página verás qué es una diapositiva y qué elementos vas a encontrar dentro de ellas. También, aprenderás acerca del diseño de las mismas.",https://edu.gcfglobal.org//es/power-point-2010/,Espanol,power-point-2010
