Name,Duration,Pace,Language,Author,Code,Description,Category,Link
Menyajikan Data,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID14,"Apa cara paling efektif dalam menyajikan data bisnis saya?
Temukan cara menggunakan perangkat lunak spreadsheet untuk membuat bagan yang menyampaikan data bisnis Anda secara efektif.

Dalam kursus ini, Anda akan mempelajari cara:

Memahami cara menggunakan berbagai bagan dan grafik agar orang dapat memahami dan menghargai bisnis Anda.
Menentukan jenis grafik apa yang dapat menyajikan data bisnis Anda secara efektif.
Menggunakan perangkat lunak spreadsheet untuk membuat bagan dan grafik.
",Komunikasi,https://www.life-global.org/id/id/course/290-menyajikan-data
Ekonomi Melingkar,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID33,"Bagaimana cara agar saya dapat merancang bisnis yang berkontribusi pada ekonomi melingkar?
Pelajari dasar-dasar dan prinsip-prinsip dasar ekonomi sirkular dan pahami bagaimana hal itu dapat memberikan lebih banyak manfaat dan nilai dibandingkan model bisnis linier tradisional.

Dalam kursus ini, Anda akan:

Pahami alasan mengapa ekonomi melingkar sangat penting di dunia saat ini
Pelajari prinsip-prinsip dasar ekonomi melingkar.
Pahami berbagai cara Anda dapat memasukkan ekonomi melingkar ke dalam model bisnis Anda.

Kursus ini dikembangkan di bawah kemitraan antara UNIDO, HP LIFE, dan HP Foundation, dengan dukungan keuangan dari USAID.",Memulai/Berinovasi,https://www.life-global.org/id/id/course/339-ekonomi-melingkar
Memulai Usaha Kecil,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID28,"Bagaimana saya dapat memulai bisnis kecil?
Pelajari langkah-langkah apa yang perlu Anda ambil untuk memulai bisnis kecil dan membuat rencana bisnis yang menetapkan strategi pertumbuhan yang efektif.

Dalam kursus ini, Anda akan mempelajari cara:

Gunakan pola pikir kewirausahaan untuk memulai bisnis.
Siapkan Rencana Bisnis Saya — salah satu alat dari HP LIFE untuk membantu Anda membuat rencana bisnis.
Analisis metrik untuk mengukur kesuksesan bisnis Anda.
",Memulai/Berinovasi,https://www.life-global.org/id/id/course/296-memulai-usaha-kecil
Kewirausahaan Sosial,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID21,"Bagaimana saya dapat membangun bisnis yang berkelanjutan dan berorientasi pada upaya untuk memecahkan masalah di komunitas saya?
Cari tahu definisi perusahaan sosial, perbedaannya dari bisnis tradisional, dan hal yang perlu Anda pertimbangkan agar berhasil membangunnya.

Dalam kursus ini, Anda akan mempelajari cara:

Menilai jika suatu gagasan wirausaha sosial mampu berjalan secara berkelanjutan dan dapat menciptakan dampak sosial yang positif.
Hindari kesalahan umum saat mendirikan perusahaan sosial.
Gunakan alat kewirausahaan untuk lebih memahami khalayak Anda dan tantangan yang mereka hadapi.
",Memulai/Berinovasi,https://www.life-global.org/id/id/course/319-kewirausahaan-sosial
Mesin Pertumbuhan untuk Bisnis Anda,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID31,"Apa itu mesin pertumbuhan dan bagaimana cara menggunakannya untuk mengembangkan bisnis saya?
Temukan bagaimana mesin pertumbuhan dapat membantu Anda mengembangkan bisnis dengan mengubah pengunjung menjadi pengguna, dan selanjutnya menjadi pelanggan yang puas.

Dalam kursus ini, Anda akan mempelajari cara:

Mengidentifikasi bagian-bagian Mesin Pertumbuhan.
Menjelaskan setiap komponen dari masing-masing bagian pada Mesin Pertumbuhan.
Mengajukan pertanyaan kunci untuk memikirkan tentang pengalaman pelanggan Anda.
Membangun Mesin Pertumbuhan dari awal pada skenario baru.
Menghasilkan ide untuk Mesin Pertumbuhan untuk bisnis Anda sendiri.
",Memulai/Berinovasi,https://www.life-global.org/id/id/course/298-mesin-pertumbuhan-untuk-bisnis-anda
Perencanaan Strategis,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID25,"Bagaimana memilih strategi yang tepat untuk menunjang keberhasilan bisnis saya dalam jangka panjang?
Pelajari cara menggunakan analisis SWOT (Kekuatan, Kelemahan, Peluang, dan Ancaman) untuk memilih strategi terbaik agar dapat mencapai tujuan jangka panjang bisnis Anda.

Dalam kursus ini, Anda akan mempelajari cara:

Menggunakan analisis SWOT untuk mempertimbangkan Kekuatan, Kelemahan, Peluang, dan Ancaman bisnis Anda dalam memilih strategi yang paling efektif untuk kesuksesan bisnis Anda.
Menyederhanakan proses dengan memadukan pengolah kata dan dokumen spreadsheet.
",Memulai/Berinovasi,https://www.life-global.org/id/id/course/294-perencanaan-strategis
Pencetakan 3D,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,"HP LIFE & Youth for Technology Foundation
 (YTF)",HPL-ID29,"Bagaimana teknologi pencetakan 3D dapat membantu saya memulai atau mengembangkan bisnis?
Temukan bagaimana memanfaatkan teknologi pencetakan 3D untuk membuat prototipe dan produk untuk bisnis Anda.

Dalam kursus ini, Anda akan mempelajari cara:

Menggunakan pencetakan 3D untuk merancang, membuat prototipe, dan membuat produk jadi.
Mengembangkan keahlian yang diperlukan dan cari tahu tentang sumber daya tentang pencetakan 3D yang dapat Anda manfaatkan.

",Memulai/Berinovasi,https://www.life-global.org/id/id/course/297-pencetakan-3d
Pola Pikir Sukses,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID30,"Bagaimana cara mengembangkan pola pikir sukses?
Cari tahu apa itu pola pikir sukses, bagaimana mengembangkannya, dan bagaimana itu membantu Anda menciptakan masa depan yang sukses.

Dalam kursus ini, Anda akan mempelajari cara:

Memahami apa yang membuat Anda bahagia — nilai, minat, dan prioritas Anda.
Membuat visi untuk masa depan Anda, tetapkan tujuan pribadi atau profesional, dan buat rencana sukses.
Mempelajari bagaimana mencapai rencana Anda dengan mengembangkan kebiasaan yang baik dan memanfaatkan kekuatan Anda.
",Memulai/Berinovasi,https://www.life-global.org/id/id/course/285-pola-pikir-sukses
Pemikiran Desain,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID27,"Bagaimana menerapkan konsep pemikiran desain dalam bisnis saya?
Temukan konsep pemikiran desain dasar untuk mengidentifikasi, mendefinisi, mengeksplorasi, membuat, dan menguji ide untuk memecahkan masalah yang dihadapi pelanggan.

Dalam kursus ini, Anda akan mempelajari cara:

Mendefinisikan masalah dan buat pernyataan masalah.
Melakukan wawancara untuk mempelajari lebih lanjut tentang calon pelanggan dan kebutuhan mereka yang belum terpenuhi.
Mendalami masalah untuk melengkapi wawasan Anda.
Membuat dan menguji solusi pemecahan masalah.
Menggunakan masukan dan mengulangi proses untuk menyempurnakan solusi.
",Memulai/Berinovasi,https://www.life-global.org/id/id/course/295-pemikiran-desain
Arus Kas,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID16,"Mengapa memantau arus kas dapat membantu bisnis saya?
Cari tahu alasan arus kas penting bagi bisnis Anda dan cara mengambil keputusan berdasarkan sumber daya yang tersedia.

Dalam kursus ini, Anda akan mempelajari cara:

Memantau dan melacak arus kas Anda.
Mengambil keputusan tentang cara mengelola kas Anda.
Menelusuri spreadsheet untuk melacak arus kas Anda.
",Keuangan,https://www.life-global.org/id/id/course/302-arus-kas
Dasar-dasar Keuangan,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID01,"Berapa yang harus saya jual untuk mendapat untung?
Pelajari konsep dasar keuangan bisnis untuk membantu menghitung pengeluaran dan mencari tahu kapan Anda akan mendapat untung.

Dalam kursus ini, Anda akan mempelajari cara:

Menentukan jenis biaya.
Menghitung titik impas Anda.
Menggunakan spreadsheet untuk mempermudah perhitungan Anda.
",Keuangan,https://www.life-global.org/id/id/course/299-dasar-dasar-keuangan
Laba dan Rugi,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID03,"Bagaimana cara menganalisis laba dan rugi bisnis saya?
Cari tahu apa itu Laporan Laba Rugi, bagaimana strukturnya, dan mengapa itu penting bagi bisnis Anda.

Dalam kursus ini, Anda akan mempelajari cara:

Memahami dasar-dasar Laporan Laba Rugi
Pahami bagaimana pendapatan dan pengeluaran berhubungan dengan keuntungan dan kerugian
Menganalisis laporan laba rugi
",Keuangan,https://www.life-global.org/id/id/course/315-laba-dan-rugi
Perkiraan Penjualan,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID18,"Bagaimana mengumpulkan informasi yang diperlukan untuk memperkirakan penjualan untuk bisnis saya?
Cari tahu mengapa perkiraan penjualan penting untuk bisnis Anda dan cara mengumpulkan informasi yang Anda butuhkan untuk membuat perkiraan penjualan.

Dalam kursus ini, Anda akan mempelajari cara:

Mengumpulkan informasi untuk membuat perkiraan penjualan untuk bisnis Anda.
Menggunakan perangkat lunak spreadsheet untuk menyesuaikan spreadsheet dan melacak perkiraan penjualan Anda.
",Keuangan,https://www.life-global.org/id/id/course/301-perkiraan-penjualan
Mencari Pendanaan,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID09,"Bagaimana mendapatkan pendanaan untuk memulai atau mengembangkan bisnis saya?
Pelajari sumber-sumber pendanaan, identifikasi mana yang paling sesuai untuk Anda, dan apa yang harus disiapkan sebelum mengajukan permohonan pinjaman.

Dalam kursus ini, Anda akan mempelajari cara:

Menentukan berapa besar dana yang dibutuhkan.
Memahami berapa lama waktu pinjaman.
Mengidentifikasi mana yang terbaik untuk bisnis Anda.
Meningkatkan keberhasilan permohonan pinjaman.
Menghindari rentenir.
",Keuangan,https://www.life-global.org/id/id/course/300-mencari-pendanaan
Proposisi Nilai Unik,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID04,"Bagaimana cara menentukan hal-hal yang membuat bisnis saya unik?
Cari tahu bagaimana Anda dapat membedakan bisnis Anda dari para pesaing dan cara membuat proposisi nilai unik Anda sendiri.

Dalam kursus ini, Anda akan mempelajari cara:

Memahami arti proposisi nilai unik (UVP) dan cara membuat UVP
Menjelaskan mengapa UVP penting bagi bisnis dan bagaimana UVP dapat diterapkan
Memahami komponen utama dari UVP yang baik
Menilai UVP bisnis pesaing
",Pemasaran,https://www.life-global.org/id/id/course/304-proposisi-nilai-unik
Target Audiensi Anda,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID06,"Bagaimana cara mengidentifikasi target audiensi saya? 
Telusuri cara mengumpulkan informasi terkait pelanggan Anda saat ini dan calon pelanggan, serta cara memfokuskan upaya Anda agar berdampak maksimal.

Dalam kursus ini, Anda akan mempelajari cara:

Merancang pertanyaan untuk mempelajari pelanggan Anda dengan lebih baik.
Membuat survei online atau tatap muka untuk mengumpulkan informasi terkait pelanggan Anda.
Mengumpulkan wawasan pelanggan dengan memfasilitasi wawancara atau kelompok fokus.
",Pemasaran,https://www.life-global.org/id/id/course/305-target-audiensi-anda
Berjualan Online,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID07,"Bagaimana cara menjual produk atau jasa saya secara online yang lebih baik?
Temukan bagaimana berjualan online dapat meningkatkan kemampuan bisnis Anda untuk menghasilkan keuntungan dan pelajari bagaimana Anda dapat menjual kepada audiensi Anda secara lebih efektif melalui internet.
Dalam kursus ini, Anda akan mempelajari cara untuk:

Mengoptimalkan strategi penjualan dan pemasaran produk atau jasa Anda.
Membuat judul, deskripsi, dan foto yang bagus untuk daftar dan iklan produk online Anda.
Berkomitmenlah pada layanan yang baik dan jadikan nilai unik bisnis Anda sebagai merek Anda.
Berjualan online bahkan jika Anda tidak berpikir Anda memiliki apa yang diperlukan untuk menjadi tenaga penjualan.
",Pemasaran,https://www.life-global.org/id/id/course/306-berjualan-online
Situs Web Bisnis yang Efektif,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID17,"Bagaimana cara mengembangkan situs web untuk membantu saya mencapai sasaran bisnis saya?
Kursus Situs Web Bisnis yang Efektif mendukung sasaran bisnis Anda dengan mengajarkan hal-hal fundamental dalam membangun situs web yang ramah pengguna agar Anda dapat menarik pelanggan baru dan mempertahankan pelanggan yang sudah ada. 

Dalam kursus ini, Anda akan mempelajari cara:

Menjelajahi manfaat dan fungsi situs web bisnis.
Memahami pelanggan Anda dan cara mereka menggunakan situs web bisnis.
Menggunakan perangkat lunak desain web online untuk membuat situs web bisnis.
Menggunakan metrik situs web untuk meningkatkan bisnis Anda.
",Pemasaran,https://www.life-global.org/id/id/course/284-situs-web-bisnis-yang-efektif
Pemasaran Media Sosial,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID02,"Bagaimana menggunakan pemasaran media sosial untuk membangun bisnis saya?
Pelajari berbagai platform pemasaran media sosial yang ada, dan cara membuat iklan di media sosial yang akan menjangkau target pelanggan Anda.

Dalam kursus ini, Anda akan mempelajari cara:

Menggunakan berbagai platform media sosial untuk mempromosikan bisnis Anda.
Membuat iklan di Facebook untuk target pelanggan Anda.
",Pemasaran,https://www.life-global.org/id/id/course/303-pemasaran-media-sosial
Penetapan Harga,Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID15,"Bagaimana cara menetapkan harga untuk produk atau layanan saya?
Pelajari cara menggunakan penelitian untuk menentukan harga produk dan layanan Anda dan cara menggunakan perangkat lunak pengolah kata untuk melacak informasi yang Anda kumpulkan.

Dalam kursus ini, Anda akan mempelajari cara:

Melakukan penelitian untuk menentukan harga produk dan layanan Anda.
Menetapkan harga untuk produk dan layanan.
Menggunakan perangkat lunak pengolah kata untuk menyesuaikan daftarnya.
",Pemasaran,https://www.life-global.org/id/id/course/307-penetapan-harga
Manajemen Hubungan Pelanggan (CRM),Tidak lebih dari 60 menit,Diatur Sendiri,Bahasa Indonesia,HP LIFE,HPL-ID12,"Bagaimana CRM dapat membantu mengembangkan bisnis saya menjadi lebih baik?
Pelajari cara menggunakan alat hubungan pelanggan (CRM) untuk mengelola informasi pelanggan/calon pelanggan sehingga Anda dapat mengembangkan bisnis Anda menjadi lebih baik.

Dalam kursus ini, Anda akan mempelajari cara:

Menyiapkan alat CRM untuk bisnis Anda.
Menggunakan alat CRM untuk mengelola informasi dalam rangka pengembangan bisnis Anda menjadi lebih baik.
",Pemasaran,https://www.life-global.org/id/id/course/311-manajemen-hubungan-pelanggan-(crm)
